x,y
0.13889419002640338,5.837893998484361E-18
0.139973074444082,5.8331250146373144E-18
0.14105514240283645,5.828161095120848E-18
0.14214038186659458,5.823002976931816E-18
0.14322878079928422,5.817651397067085E-18
0.14432032716483337,5.812107092523511E-18
0.14541500892716974,5.8063708002979564E-18
0.14651281405022135,5.8004432573872814E-18
0.14761373049791596,5.794325200788344E-18
0.1487177462341816,5.788017367498003E-18
0.14982484922294603,5.781520494513119E-18
0.1509350274281372,5.774835318830554E-18
0.1520482688136829,5.7679625774471646E-18
0.15316456134351109,5.7609030073598165E-18
0.1542838929815496,5.753657345565362E-18
0.15540625169172637,5.7462263290606624E-18
0.15653162543796922,5.738610694842584E-18
0.15766000218420606,5.73081117990798E-18
0.15879136989436476,5.72282852125371E-18
0.15992571653237322,5.714663455876639E-18
0.1610630300621593,5.706316720773621E-18
0.16220329844765097,5.69778905294152E-18
0.16334650965277592,5.689081189377195E-18
0.16449265164146212,5.680193867077504E-18
0.16564171237763756,5.671127823039308E-18
0.1667936798252299,5.661883794259468E-18
0.16794854194816725,5.652462517734843E-18
0.1691062867103773,5.642864730462292E-18
0.17026690207578804,5.633091169438675E-18
0.1714303760083274,5.623142571660849E-18
0.17259669647192305,5.6130196741256834E-18
0.1737658514305031,5.602723213830028E-18
0.17493782884799527,5.592253927770746E-18
0.17611261668832756,5.581612552944699E-18
0.17729020291542777,5.570799826348742E-18
0.17847057549322376,5.559816484979741E-18
0.1796537223856435,5.5486632658345525E-18
0.1808396315566148,5.5373409059100336E-18
0.1820282909700656,5.52585014220305E-18
0.1832196885899237,5.5141917117104574E-18
0.184413812380117,5.502366351429118E-18
0.18561065030457347,5.490374798355889E-18
0.18681019032722085,5.478217789487634E-18
0.18801242041198724,5.465896061821208E-18
0.1892173285228002,5.453410352353475E-18
0.19042490262358783,5.440761398081292E-18
0.19163513067827798,5.427949936001521E-18
0.19284800065079846,5.414976703111021E-18
0.19406350050507729,5.40184243640665E-18
0.19528161820504217,5.388547872885271E-18
0.19650234171462108,5.375093749543741E-18
0.19772565899774192,5.3614808033789234E-18
0.1989515580183325,5.347709771387673E-18
0.2001800267403208,5.333781390566854E-18
0.2014110531276346,5.319696397913321E-18
0.20264462514420176,5.3054555304239425E-18
0.20388073075395036,5.291059525095568E-18
0.205119357920808,5.276509118925068E-18
0.2063604946087028,5.261805048909291E-18
0.20760412878156248,5.246948052045105E-18
0.20885024840331495,5.231938865329369E-18
0.2100988414378882,5.216778225758938E-18
0.21134989584920996,5.201466870330676E-18
0.21260339960120825,5.186005536041443E-18
0.2138593406578108,5.170394959888097E-18
0.21511770698294563,5.1546358788675E-18
0.21637848654054054,5.138729029976506E-18
0.21764166729452336,5.122675150211984E-18
0.21890723720882216,5.106474976570783E-18
0.22017518424736457,5.090129246049775E-18
0.22144549637407865,5.0736386956458116E-18
0.2227181615528922,5.0570040623557534E-18
0.22399316774773315,5.04022608317646E-18
0.22527050292252934,5.023305495104796E-18
0.22655015504120868,5.0062430351376144E-18
0.22783211206769907,4.989039440271777E-18
0.22911636196592827,4.971695447504149E-18
0.23040289269982428,4.954211793831586E-18
0.23169169223331498,4.936589216250945E-18
0.23298274853032813,4.918828451759095E-18
0.2342760495547918,4.900930237352881E-18
0.23557158327063366,4.882895310029181E-18
0.23686933764178175,4.864724406784836E-18
0.2381693006321639,4.846418264616722E-18
0.23947146020570792,4.827977620521692E-18
0.24077580432634188,4.809403211496599E-18
0.2420823209579934,4.790695774538314E-18
0.24339099806459052,4.771856046643692E-18
0.24470182361006126,4.7528847648095905E-18
0.24601478555833317,4.733782666032872E-18
0.24732987187333433,4.7145504873104E-18
0.24864707051899254,4.695188965639031E-18
0.24996636945923567,4.675698838015625E-18
0.2512877566579918,4.656080841437038E-18
0.2526112200791885,4.636335712900136E-18
0.253936747686754,4.616464189401771E-18
0.2552643274446159,4.596467007938807E-18
0.2565939473167022,4.576344905508109E-18
0.2579255952669406,4.556098619106538E-18
0.25925925925925924,4.5357288857309365E-18
0.26059492725758593,4.5152364423781825E-18
0.26193258722584845,4.4946220260451264E-18
0.2632722271279748,4.473886373728631E-18
0.2646138349278928,4.453030222425554E-18
0.2659573985895302,4.432054309132763E-18
0.2673029060768151,4.41095937084711E-18
0.2686503453536753,4.3897461445654536E-18
0.26999970438403864,4.3684153672846636E-18
0.2713509711318331,4.346967776001584E-18
0.27270413356098633,4.325404107713094E-18
0.27405917963542664,4.3037250994160305E-18
0.27541609731908145,4.281931488107273E-18
0.2767748745758789,4.260024010783671E-18
0.2781354993697467,4.2380034044420945E-18
0.27949795966461277,4.215870406079397E-18
0.28086224342440524,4.1936257526924284E-18
0.2822283386130517,4.1712701812780616E-18
0.2835962331944802,4.14880442883315E-18
0.28496591513261843,4.1262292323545625E-18
0.28633737239139434,4.103545328839153E-18
0.287710592934736,4.080753455283775E-18
0.2890855647265711,4.0578543486852946E-18
0.29046227573082756,4.0348487460405746E-18
0.2918407139114333,4.011737384346466E-18
0.2932208672323161,3.988521000599837E-18
0.294602723657404,3.965200331797545E-18
0.2959862711506247,3.941776114936446E-18
0.2973714976759062,3.918249087013404E-18
0.2987583911971763,3.894619985025282E-18
0.30014693967836303,3.870889545968929E-18
0.3015371310833941,3.8470585068412155E-18
0.3029289533761974,3.8231276046389946E-18
0.30432239452070103,3.799097576359129E-18
0.30571744248083255,3.774969158998482E-18
0.3071140852205201,3.7507430895539045E-18
0.3085123107036913,3.726420105022268E-18
0.3099121068942743,3.70200094240042E-18
0.31131346175619684,3.67748633868523E-18
0.3127163632533868,3.652877030873548E-18
0.3141207993497721,3.628173755962247E-18
0.3155267580092806,3.6033772509481765E-18
0.3169342271958402,3.578488252828197E-18
0.31834319487337875,3.5535074985991716E-18
0.31975364900582415,3.52843572525796E-18
0.3211655775571043,3.503273669801421E-18
0.3225789684911469,3.478022069226416E-18
0.32399380977188014,3.4526816605298006E-18
0.3254100893632318,3.4272531807084352E-18
0.3268277952291295,3.4017373667591887E-18
0.3282469153335014,3.3761349556789116E-18
0.32966743764027534,3.350446684464467E-18
0.33108935011337914,3.324673290112708E-18
0.3325126407167407,3.2988155096205076E-18
0.3339372974142879,3.2728740799847127E-18
0.3353633081699488,3.2468497382021864E-18
0.33679066094765087,3.2207432212697977E-18
0.33821934371132223,3.1945552661843973E-18
0.33964934442489086,3.168286609942845E-18
0.3410806510522844,3.1419379895420095E-18
0.34251325155743095,3.1155101419787387E-18
0.34394713390425824,3.0890038042498986E-18
0.3453822860566943,3.0624197133523457E-18
0.34681869597866677,3.0357586062829492E-18
0.3482563516341038,3.0090212200385566E-18
0.34969524098693316,2.982208291616031E-18
0.3511353520010826,2.955320558012241E-18
0.35257667264048026,2.928358756224031E-18
0.3540191908690538,2.901323623248274E-18
0.35546289465073116,2.8742158960818257E-18
0.35690777194944034,2.8470363117215434E-18
0.35835381072910893,2.819785607164296E-18
0.35980099895366524,2.792464519406925E-18
0.3612493245870366,2.7650737854463147E-18
0.36269877559315145,2.7376141422793035E-18
0.36414933993593734,2.7100863269027603E-18
0.3656010055793223,2.6824910763135388E-18
0.3670537604872341,2.6548291275085143E-18
0.3685075926236006,2.627101217484531E-18
0.3699624899523497,2.5993080832384554E-18
0.37141844043740946,2.5714504617671437E-18
0.37287543204270746,2.543529090067462E-18
0.37433345273217183,2.5155447051362642E-18
0.3757924904697303,2.487498043970413E-18
0.37725253321931074,2.4593898435667713E-18
0.3787135689448413,2.4312208409221836E-18
0.38017558561024956,2.4029917730335282E-18
0.3816385711794634,2.3747033768976618E-18
0.383102513616411,2.3463563895114257E-18
0.38456740088501984,2.3179515478717106E-18
0.38603322094921805,2.2894895889753516E-18
0.38749996177293344,2.260971249819221E-18
0.38896761132009394,2.2323972674001723E-18
0.3904361575546274,2.2037683787150622E-18
0.39190558844046164,2.175085320760766E-18
0.39337589194152467,2.1463488305341253E-18
0.3948470560217442,2.117559645032012E-18
0.3963190686450483,2.0887185012512795E-18
0.3977919177753647,2.059826136188788E-18
0.39926559137662143,2.0308832868414003E-18
0.40074007741274614,2.0018906902059793E-18
0.4022153638476669,1.9728490832793755E-18
0.40369143864531143,1.9437592030584642E-18
0.40516828976960795,1.9146217865400745E-18
0.40664590518448396,1.8854375707211E-18
0.4081242728538673,1.8562072925983942E-18
0.40960338074168623,1.8269316891687988E-18
0.41108321681186843,1.7976114974291887E-18
0.4125637690283418,1.7682474543764147E-18
0.41404502535503407,1.738840297007352E-18
0.4155269737558734,1.7093907623188386E-18
0.4170096021947874,1.6798995873077531E-18
0.41849289863570416,1.650367508970943E-18
0.41997685104255145,1.620795264305274E-18
0.42146144737925706,1.5911835903076124E-18
0.42294667560974913,1.5615332239747993E-18
0.42443252369795537,1.5318449023037101E-18
0.42591897960780356,1.5021193622912076E-18
0.42740603130322175,1.4723573409341363E-18
0.4288936667481379,1.442559575229362E-18
0.43038187390647964,1.412726802173754E-18
0.43187064074217507,1.3828597587641566E-18
0.43335995521915177,1.352959181997442E-18
0.434849805301338,1.3230258088704637E-18
0.4363401789526614,1.2930603763800848E-18
0.43783106413704986,1.263063621523165E-18
0.4393224488184313,1.2330362812965672E-18
0.4408143209607337,1.202979092697139E-18
0.4423066685278847,1.1728927927217525E-18
0.4437994794838125,1.1427781183672582E-18
0.4452927417924448,1.1126358066305221E-18
0.44678644341770946,1.0824665945084042E-18
0.4482805723235341,1.0522712189977764E-18
0.44977511647384716,1.022050417095471E-18
0.4512700638325764,9.918049257983538E-19
0.4527654023636495,9.61535482103297E-19
0.45426112003099417,9.312428230071667E-19
0.4557572047985385,9.00927685506804E-19
0.4572536446302104,8.705908065990845E-19
0.4587504274899378,8.402329232808584E-19
0.4602475413416486,8.098547725489703E-19
0.4617449741492704,7.794570914003201E-19
0.46324271387673127,7.490406168317398E-19
0.4647407484879592,7.1860608584008E-19
0.4662390659468819,6.881542354222283E-19
0.4677376542174274,6.5768580257502285E-19
0.46923650126352334,6.27201524295339E-19
0.4707355950490978,5.967021375800211E-19
0.4722349235380785,5.661883794259505E-19
0.4737344746943936,5.356609868299594E-19
0.4752342364819708,5.051206967889168E-19
0.4767341968647377,4.745682462997103E-19
0.4782343438066228,4.440043723591596E-19
0.47973466527155356,4.134298119641399E-19
0.48123514922345784,3.8284530211152033E-19
0.48273578362626374,3.522515797981453E-19
0.48423655644389907,3.2164938202088387E-19
0.4857374556402916,2.9103944577659894E-19
0.4872384691793692,2.6042250806214725E-19
0.48873958502505976,2.2979930587438554E-19
0.4902407911412913,1.991705762101767E-19
0.49174207549199167,1.685370560663775E-19
0.4932434260410886,1.3789948243984465E-19
0.49474483075251013,1.0725859232744723E-19
0.49624627759018425,7.661512272603581E-20
0.4977477545180383,4.5969810632479457E-20
0.4992492495000007,1.5323393043641078E-20
0.5007507504999993,-1.5323393043641078E-20
0.5022522454819618,-4.596981063249178E-20
0.5037537224098159,-7.661512272604197E-20
0.50525516924749,-1.0725859232745955E-19
0.5067565739589114,-1.3789948243985081E-19
0.5082579245080086,-1.6853705606638366E-19
0.5097592088587086,-1.9917057621017055E-19
0.5112604149749405,-2.2979930587439787E-19
0.5127615308206309,-2.604225080621534E-19
0.5142625443597086,-2.9103944577661127E-19
0.5157634435561012,-3.2164938202089004E-19
0.5172642163737364,-3.5225157979815763E-19
0.5187648507765423,-3.828453021115265E-19
0.5202653347284466,-4.134298119641522E-19
0.5217656561933772,-4.440043723591596E-19
0.5232658031352624,-4.745682462997164E-19
0.5247657635180295,-5.051206967889353E-19
0.5262655253056063,-5.356609868299533E-19
0.5277650764619215,-5.661883794259505E-19
0.5292644049509023,-5.967021375800334E-19
0.5307634987364769,-6.272015242953452E-19
0.5322623457825728,-6.576858025750352E-19
0.5337609340531182,-6.881542354222344E-19
0.5352592515120408,-7.1860608584008615E-19
0.5367572861232688,-7.490406168317398E-19
0.5382550258507297,-7.7945709140032625E-19
0.5397524586583518,-8.09854772548995E-19
0.5412495725100621,-8.402329232808523E-19
0.5427463553697895,-8.705908065990845E-19
0.5442427952014616,-9.009276855068164E-19
0.5457388799690062,-9.31242823007179E-19
0.5472345976363509,-9.615354821033155E-19
0.5487299361674237,-9.91804925798363E-19
0.5502248835261527,-1.022050417095471E-18
0.5517194276764659,-1.0522712189977702E-18
0.5532135565822909,-1.0824665945084165E-18
0.5547072582075554,-1.1126358066305345E-18
0.5562005205161877,-1.1427781183672736E-18
0.5576933314721152,-1.1728927927217525E-18
0.5591856790392666,-1.2029790926971513E-18
0.5606775511815687,-1.2330362812965641E-18
0.5621689358629502,-1.2630636215231711E-18
0.5636598210473387,-1.293060376380091E-18
0.5651501946986621,-1.323025808870473E-18
0.5666400447808483,-1.3529591819974481E-18
0.5681293592578252,-1.3828597587641659E-18
0.5696181260935205,-1.4127268021737571E-18
0.5711063332518622,-1.4425595752293713E-18
0.5725939686967781,-1.4723573409341394E-18
0.5740810203921967,-1.5021193622912169E-18
0.5755674763020447,-1.5318449023037163E-18
0.5770533243902509,-1.5615332239748055E-18
0.5785385526207428,-1.5911835903076093E-18
0.5800231489574486,-1.6207952643052771E-18
0.5815071013642962,-1.6503675089709584E-18
0.5829903978052127,-1.6798995873077593E-18
0.5844730262441269,-1.709390762318854E-18
0.5859549746449659,-1.738840297007355E-18
0.5874362309716584,-1.76824745437643E-18
0.5889167831881318,-1.797611497429198E-18
0.5903966192583139,-1.826931689168802E-18
0.5918757271461328,-1.8562072925984035E-18
0.5933540948155163,-1.885437570721109E-18
0.5948317102303923,-1.914621786540093E-18
0.5963085613546888,-1.9437592030584673E-18
0.5977846361523332,-1.9728490832793817E-18
0.5992599225872541,-2.0018906902059916E-18
0.6007344086233786,-2.0308832868414034E-18
0.6022080822246354,-2.0598261361887973E-18
0.6036809313549518,-2.0887185012512857E-18
0.6051529439782559,-2.117559645032018E-18
0.6066241080584754,-2.1463488305341315E-18
0.6080944115595384,-2.1750853207607692E-18
0.6095638424453725,-2.2037683787150684E-18
0.6110323886799061,-2.232397267400166E-18
0.6125000382270667,-2.2609712498192302E-18
0.6139667790507821,-2.289489588975361E-18
0.6154325991149803,-2.31795154787172E-18
0.616897486383589,-2.346356389511432E-18
0.6183614288205368,-2.374703376897671E-18
0.6198244143897507,-2.4029917730335436E-18
0.6212864310551588,-2.4312208409221867E-18
0.622747466780689,-2.459389843566762E-18
0.6242075095302697,-2.487498043970413E-18
0.6256665472678282,-2.5155447051362642E-18
0.6271245679572928,-2.5435290900674713E-18
0.6285815595625907,-2.571450461767153E-18
0.6300375100476504,-2.5993080832384646E-18
0.6314924073763994,-2.6271012174845373E-18
0.6329462395127661,-2.6548291275085204E-18
0.6343989944206778,-2.682491076313551E-18
0.6358506600640628,-2.7100863269027664E-18
0.6373012244068486,-2.7376141422793096E-18
0.6387506754129635,-2.765073785446324E-18
0.640199001046335,-2.7924645194069404E-18
0.6416461892708911,-2.8197856071643022E-18
0.6430922280505598,-2.8470363117215526E-18
0.6445371053492688,-2.8742158960818287E-18
0.6459808091309464,-2.90132362324828E-18
0.6474233273595199,-2.9283587562240373E-18
0.6488646479989175,-2.955320558012244E-18
0.6503047590130671,-2.982208291616043E-18
0.6517436483658963,-3.0090212200385597E-18
0.6531813040213335,-3.0357586062829616E-18
0.654617713943306,-3.062419713352361E-18
0.656052866095742,-3.089003804249914E-18
0.6574867484425693,-3.115510141978751E-18
0.6589193489477156,-3.1419379895420157E-18
0.6603506555751093,-3.168286609942851E-18
0.661780656288678,-3.1945552661844127E-18
0.6632093390523492,-3.220743221269801E-18
0.6646366918300515,-3.246849738202202E-18
0.6660627025857122,-3.272874079984722E-18
0.6674873592832595,-3.298815509620523E-18
0.6689106498866209,-3.3246732901127112E-18
0.6703325623597247,-3.350446684464473E-18
0.6717530846664986,-3.3761349556789146E-18
0.6731722047708704,-3.4017373667591856E-18
0.6745899106367685,-3.4272531807084537E-18
0.67600619022812,-3.452681660529813E-18
0.6774210315088531,-3.478022069226419E-18
0.6788344224428957,-3.503273669801421E-18
0.680246350994176,-3.528435725257969E-18
0.6816568051266214,-3.553507498599175E-18
0.68306577280416,-3.578488252828206E-18
0.6844732419907196,-3.603377250948183E-18
0.6858792006502279,-3.628173755962247E-18
0.6872836367466134,-3.65287703087356E-18
0.6886865382438033,-3.677486338685236E-18
0.6900878931057259,-3.702000942400429E-18
0.6914876892963087,-3.726420105022265E-18
0.6928859147794801,-3.750743089553917E-18
0.6942825575191676,-3.7749691589984916E-18
0.6956776054792994,-3.7990975763591446E-18
0.6970710466238026,-3.823127604639001E-18
0.6984628689166061,-3.847058506841228E-18
0.699853060321637,-3.870889545968932E-18
0.7012416088028237,-3.894619985025288E-18
0.702628502324094,-3.91824908701342E-18
0.7040137288493753,-3.941776114936446E-18
0.705397276342596,-3.965200331797542E-18
0.7067791327676838,-3.988521000599831E-18
0.7081592860885666,-4.0117373843464626E-18
0.7095377242691726,-4.034848746040581E-18
0.7109144352734292,-4.05785434868531E-18
0.7122894070652639,-4.080753455283769E-18
0.7136626276086059,-4.103545328839168E-18
0.7150340848673815,-4.126229232354559E-18
0.7164037668055201,-4.148804428833159E-18
0.7177716613869485,-4.171270181278074E-18
0.719137756575595,-4.193625752692441E-18
0.7205020403353871,-4.215870406079391E-18
0.7218645006302532,-4.238003404442085E-18
0.7232251254241214,-4.2600240107836865E-18
0.7245839026809188,-4.281931488107282E-18
0.7259408203645734,-4.3037250994160336E-18
0.7272958664390134,-4.3254041077130845E-18
0.7286490288681672,-4.346967776001603E-18
0.7300002956159616,-4.368415367284676E-18
0.7313496546463246,-4.3897461445654536E-18
0.7326970939231852,-4.410959370847128E-18
0.7340426014104697,-4.432054309132763E-18
0.7353861650721076,-4.4530302224255754E-18
0.7367277728720254,-4.473886373728647E-18
0.7380674127741514,-4.49462202604512E-18
0.739405072742414,-4.515236442378176E-18
0.7407407407407407,-4.53572888573094E-18
0.7420744047330595,-4.556098619106535E-18
0.7434060526832978,-4.576344905508106E-18
0.7447356725553842,-4.5964670079388135E-18
0.7460632523132461,-4.616464189401777E-18
0.7473887799208117,-4.6363357129001455E-18
0.7487122433420085,-4.65608084143705E-18
0.7500336305407643,-4.675698838015622E-18
0.7513529294810077,-4.6951889656390465E-18
0.7526701281266657,-4.7145504873104E-18
